data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6930013,152,CHI913,913,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Civilians (Chile)","Journalists (Chile)",7,57,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,AFP,International,"On 19 October 2019, in Valparaiso, Valparaiso region, citizens demonstrated over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. Rioters set on fire several buildings, including the offices of a newspaper, and metro stations in the city. [size=no report]",0,1582839791,CHL
6930017,152,CHI916,916,"19 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Valparaiso,Valparaiso,"Vina del Mar","Vina del Mar",-33.0246,-71.5518,1,AFP,International,"On 19 October 2019, in Vina del Mar, Valparaiso region, around 30 citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. [size=around 30]",0,1582839791,CHL
7066987,152,CHI865,865,"19 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile)",6,,,0,60,"South America",Chile,"Arica y Parinacota",Arica,Arica,Arica,-18.4746,-70.2979,1,"La Estrella Arica",Subnational,"On 19 October 2019, in Arica, Arica y Parana region, citizens and students protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. [size=no report]",0,1587491663,CHL
6937967,152,CHI889,889,"19 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Coquimbo,Limari,Ovalle,Ovalle,-30.6045,-71.1965,1,"El Dia (Chile)",National,"On 19 October 2019, in Ovalle, Coquimbo region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. [size=no report]",0,1582839942,CHL
6968692,152,CHI876,876,"19 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Maule,Curico,Curico,Curico,-34.9856,-71.2398,1,"Soy Chile",National,"On 19 October 2019, in Curico, Maule region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. [size=no report]",0,1582840374,CHL
6930041,152,CHI892,892,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)","Military Forces of Chile (2018-)",1,15,"South America",Chile,Metropolitana,Cordillera,"Puente Alto","Puente Alto",-33.6183,-70.5899,1,AFP,International,"On 19 October 2019, in Puente Alto, Metropolitan region, citizens demonstrated against the emergency state that allowed military forces of Chile to patrol the streets of the main capital. Several demonstrations were staged after military forces declared a curfew in the city. The demonstrations became violent when police and military forces of Chile attempted to disperse the group. [size=no report]",0,1582839791,CHL
6930048,152,CHI914,914,"19 October 2019",2019,1,"Strategic developments","Change to group/activity","Government of Chile (2018-)","Military Forces of Chile (2018-)",1,,,0,10,"South America",Chile,Valparaiso,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,AFP,International,"On 19 October 2019, the mayor of the city of Valparaiso reported a state of emergency in the regional capital, allowing the Military Forces of Chile to intervened in the demonstrations that are taking place in the streets.",0,1582839791,CHL
7280774,152,CHI908,908,"19 October 2019",2019,1,Protests,"Protest with intervention","Protesters (Chile)",,6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Antofagasta,Tocopilla,Tocopilla,Tocopilla,-22.0855,-70.193,1,"La Estrella de Antofagasta",Subnational,"On 19 October 2019, in Tocopilla, Atacama region, a group of citizens protested against the state of emergency and general discontent with the government. The group demonstrated with 'cacerolazos' in the city center. Police dispersed with tear gas and water hoses a group of 100 people that blocked a local road. [size=at least 100]",0,1604357251,CHL
6931594,152,CHI898,898,"19 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,O'Higgins,Cachapoal,Rancagua,Rancagua,-34.1708,-70.7444,1,"Biobio Chile",National,"On 19 October 2019, in Rancagua, O'Higgins region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. There were not reports of violence by protesters [size=no report]",0,1582839796,CHL
6968719,152,CHI882,882,"19 October 2019",2019,1,Protests,"Protest with intervention","Protesters (Chile)",,6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Valparaiso,"Marga Marga",Limache,Limache,-33.0079,-71.2574,1,"Soy Chile",National,"On 19 October 2019, in Limache, Valparaiso region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. Police Forces of Chile intervened to free a blocked road. [size=no report]",0,1582840374,CHL
7066779,152,CHI894,894,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,"Los Lagos",Llanquihue,"Puerto Montt","Puerto Montt",-41.4693,-72.9424,1,"El Llanquihue",Subnational,"On 19 October 2019, in Puerto Montt, Los Lagos region, 500 rioters demonstrated in the night over a general discontent with the government. The group set barricades and attacked governmental buildings. Police Forces of Chile used tear gas and water hoses to dispersed the group. [size=500]",0,1587491661,CHL
6930076,152,CHI885,885,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)","Military Forces of Chile (2018-)",1,15,"South America",Chile,Metropolitana,Santiago,Maipu,Maipu,-33.5142,-70.7651,1,AFP,International,"On 19 October 2019, in Maipu, Metropolitan region, citizens demonstrated against the emergency state that allowed military forces of Chile to patrol the streets of the main capital. Several demonstrations were staged after military forces declared a curfew in the city. The demonstrations, initially peacefull and with a general discontent with the government, became violent when police and military forces of Chile attempted to disperse the group. [size=no report]",0,1582839791,CHL
6967709,152,CHI872,872,"19 October 2019",2019,1,Riots,"Mob violence","Rioters (Chile)",,5,"Civilians (Chile)","Labour Group (Chile)",7,57,"South America",Chile,Atacama,Copiapo,Copiapo,Copiapo,-27.3668,-70.3314,1,"Radio Cooperativa",National,"On 19 October 2019, in Copiapo, Atacama region, rioters looted goods from a local supermarket and destroyed the building of the municipality. [size=no report]",0,1582840371,CHL
6952351,152,CHI873,873,"19 October 2019",2019,1,"Strategic developments","Change to group/activity","Government of Chile (2018-)","Military Forces of Chile (2018-)",1,,,0,10,"South America",Chile,Coquimbo,Elqui,Coquimbo,Coquimbo,-29.9533,-71.3395,1,ICRC,Other,"On 19 October 2019, in Coquimbo, Coquimbo region, the Chilean government reported a state of emergency, allowing the Military Forces of Chile to intervened in the demonstrations that are taking place in the streets.",0,1582840232,CHL
6952355,152,CHI880,880,"19 October 2019",2019,1,"Strategic developments","Change to group/activity","Government of Chile (2018-)","Military Forces of Chile (2018-)",1,,,0,10,"South America",Chile,Coquimbo,Elqui,"La Serena","La Serena",-29.9045,-71.2489,1,ICRC,Other,"Between 19 October and 24 October 2019, in La Serena, Coquimbo region, the Chilean government reported a state of emergency, allowing the Military Forces of Chile to intervened in the demonstrations that are taking place in the streets.",0,1582840232,CHL
6952358,152,CHI903,903,"19 October 2019",2019,2,"Strategic developments","Change to group/activity","Government of Chile (2018-)","Military Forces of Chile (2018-)",1,,,0,10,"South America",Chile,Metropolitana,Santiago,"Santiago Centro",Santiago,-33.4569,-70.6483,3,ICRC,Other,"On 19 October 2019, the Chilean government reported a state of emergency in several regions of the country, allowing the Military Forces of Chile to intervened in the demonstrations that are taking place in the streets. The regions included: Metropolitan, Coquimbo, O'Higgings, Antofagasta, Arica, Iquique, Los Lagos, Araucania, Magallanes, Los Rios, Nuble, Talca and Atacama.",0,1582840232,CHL
6952360,152,CHI900,900,"19 October 2019",2019,1,"Strategic developments","Change to group/activity","Government of Chile (2018-)","Military Forces of Chile (2018-)",1,,,0,10,"South America",Chile,Metropolitana,Maipo,"San Bernardo","San Bernardo",-33.5922,-70.6996,1,ICRC,Other,"On 19 October 2019, in San Bernardo, Metropolitan region, the Chilean government reported a state of emergency, allowing the Military Forces of Chile to intervened in the demonstrations that are taking place in the streets.",0,1582840232,CHL
6930090,152,CHI870,870,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Civilians (Chile)","Labour Group (Chile)",7,57,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,AFP,International,"On 19 October 2019, in Concepcion, Biobio region, over 500,000 citizens demonstrated over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. Rioters destroyed several objects, including street lights and build and set on fire barricades and stores in the city. Businesses reported rioters looting goods. [size=over 500,000]",0,1582839791,CHL
6952366,152,CHI897,897,"19 October 2019",2019,1,"Strategic developments","Change to group/activity","Government of Chile (2018-)","Military Forces of Chile (2018-)",1,,,0,10,"South America",Chile,O'Higgins,Cachapoal,Rancagua,Rancagua,-34.1708,-70.7444,1,ICRC,Other,"On 19 October 2019, in Rancagua, O'Higgings region, the Chilean government reported a state of emergency, allowing the Military Forces of Chile to intervened in the demonstrations that are taking place in the streets.",0,1582840232,CHL
6967728,152,CHI867,867,"19 October 2019",2019,1,Riots,"Mob violence","Rioters (Chile)",,5,"Civilians (Chile)","Labour Group (Chile)",7,57,"South America",Chile,Atacama,Copiapo,Caldera,Caldera,-27.0705,-70.8279,1,"Radio Cooperativa",National,"On 19 October 2019, in Caldera, Atacama region, rioters looted and set on fire a local supermarket. [size=no report]",0,1582840371,CHL
6967730,152,CHI912,912,"19 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Atacama,Huasco,Vallenar,Vallenar,-28.5762,-70.7594,1,"Radio Cooperativa",National,"On 19 October 2019, in Vallenar, Atacama region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. [size=no report]",0,1582840371,CHL
6952372,152,CHI893,893,"19 October 2019",2019,1,"Strategic developments","Change to group/activity","Government of Chile (2018-)","Military Forces of Chile (2018-)",1,,,0,10,"South America",Chile,Metropolitana,Cordillera,"Puente Alto","Puente Alto",-33.6183,-70.5899,1,ICRC,Other,"On 19 October 2019, in Puente Alto, Metropolitan region, the Chilean government reported a state of emergency, allowing the Military Forces of Chile to intervened in the demonstrations that are taking place in the streets.",0,1582840232,CHL
6936766,152,CHI888,888,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","CONFECH: Confederation of Chilean Students; Students (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,"Los Lagos",Osorno,Osorno,Osorno,-40.574,-73.1335,1,"El Austral Osorno",Subnational,"On 19 October 2019, in Osorno, Los Lagos region, more than 2,000 citizens and students affiliated to CONFECH demonstrated over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. A group of masked people attacked state buildings. Police Forces used tear gas to dispersed the group. Police reported 27 people arrested and eight police officers injured. [size=more than 2,000]",0,1582839938,CHL
6998975,152,CHI871,871,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)","Civilians (Chile); Labour Group (Chile)",1,15,"South America",Chile,Atacama,Copiapo,Copiapo,Copiapo,-27.3668,-70.3314,1,"El Diario de Atacama",Subnational,"On 19 October 2019, in Copiapo (Atacama), more than 1,000 citizens demonstrated over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. Rioters and Police Forces clashed when the latter attempted to disperse the group with tear gas. Several establishments, as well as public infrastructure, were looted and set on fire throughout the afternoon and night. [size=more than 1,000]",0,1585003600,CHL
6931397,152,CHI901,901,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,"San Miguel","San Miguel",-33.4917,-70.6571,1,"Biobio Chile",National,"On 19 October 2019, in San Miguel, Metropolitan region, demonstration called by students over a rise in the metro ticket turned in demonstrations over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. A group of rioters attacked the police station. [size=no report]",0,1582839795,CHL
6930124,152,CHI869,869,"19 October 2019",2019,1,"Strategic developments","Change to group/activity","Government of Chile (2018-)","Military Forces of Chile (2018-)",1,,,0,10,"South America",Chile,Biobio,Concepcion,Concepcion,Concepcion,-36.827,-73.0498,1,AFP,International,"On 19 October 2019, the mayor of the city of Concepcion, Biobio region, reported a state of emergency in the regional capital, allowing the Military Forces of Chile to intervene in the demonstrations that are taking place in the streets. A curfew was implemented following the demonstrations in the city.",0,1582839791,CHL
6930126,152,CHI899,899,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Valparaiso,"San Antonio","San Antonio","San Antonio",-33.5947,-71.6075,1,AFP,International,"On 19 October 2019, in San Antonio, Valparaiso region, more than 2,000 citizens and harbor workers demonstrated over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. A group of rioters clashed against Police Forces of Chile. The group threw rocks and other objects to police officers which reacted with tear gas and water hoses. Rioters set a supermarket and several businesses on fire. [size=more than 2,000]",0,1582839791,CHL
6967760,152,CHI868,868,"19 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Atacama,Chanaral,Chanaral,Chanaral,-26.3401,-70.6169,1,"Radio Cooperativa",National,"On 19 October 2019, in Chanaral, Atacama region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. [size=no report]",0,1582840371,CHL
6932176,152,CHI886,886,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,,,0,50,"South America",Chile,Metropolitana,Melipilla,Melipilla,Melipilla,-33.6891,-71.2153,1,"Biobio Chile",National,"On 19 October 2019, in Melipilla, Metropolitan region, demonstration called by students over a rise in the metro ticket turned in demonstrations over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. There were reports of violence by rioters but no specific episode was mentioned. [size=no report]",0,1582839797,CHL
6932184,152,CHI895,895,"19 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Magallanes,Magallanes,"Punta Arenas","Punta Arenas",-53.1548,-70.9113,1,"Biobio Chile",National,"On 19 October 2019, in Punta Arenas, Magallanes region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. There were not reports of violence by protesters [size=no report]",0,1582839797,CHL
6930145,152,CHI890,890,"19 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Metropolitana,Santiago,Providencia,Providencia,-33.4311,-70.6045,1,AFP,International,"On 19 October 2019, in Providencia, Metropolitan region, citizens protested against the emergency state that allowed military forces of Chile to patrol the streets of the main capital. Several demonstrations were staged after military forces declared a curfew in the city. [size=no report]",0,1582839791,CHL
6936810,152,CHI863,863,"19 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Araucania,Malleco,Angol,Angol,-37.7952,-72.7164,1,"El Austral Temuco",Subnational,"On 19 October 2019, in Angol, Araucania region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. [size=no report]",0,1582839938,CHL
6930155,152,CHI904,904,"19 October 2019",2019,1,"Strategic developments","Change to group/activity","Government of Chile (2018-)","Military Forces of Chile (2018-)",1,,,0,10,"South America",Chile,Metropolitana,Santiago,"Santiago Centro",Santiago,-33.4569,-70.6483,1,AFP,International,"On 19 October 2019, Chilean president declared a state of emergency, allowing the Military Forces of Chile to intervened in the demonstrations that are taking place in the streets of the capital city. The military Forces of Chile will be in charge of patrolling the capital for the upcoming 15 days.",0,1582839791,CHL
6953708,152,CHI909,909,"19 October 2019",2019,1,Riots,"Mob violence","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Antofagasta,Tocopilla,Tocopilla,Tocopilla,-22.0855,-70.193,1,"La Estrella de Antofagasta",Subnational,"On 19 October 2019, in Tocopilla, Atacama region, a group of 20 rioters attacked a police guard near the police station of the municipality. One person was reported arrested. This happened after a group of citizens demonstrated against the state of emergency and the militarization of Santiago. The group blocked the road for several hours. Police forces of Chile dispersed demonstrators with tear gas. [size=20]",0,1582840237,CHL
6930156,152,CHI902,902,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)","Military Forces of Chile (2018-)",1,15,"South America",Chile,Metropolitana,Santiago,"Santiago Centro",Santiago,-33.4569,-70.6483,1,AFP,International,"On 19 October 2019, in Santiago, Metropolitan region, citizens demonstrated against the emergency state that allowed military forces of Chile to patrol the streets of the main capital. Several demonstrations were staged after military forces declared a curfew in the city. The demonstrations became violent when police and military forces of Chile attempted to disperse the group. At least five buses were set on fire. [size=no report]",0,1582839791,CHL
6931954,152,CHI896,896,"19 October 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Chile (2018-)",,1,"Civilians (Chile)",,7,17,"South America",Chile,Valparaiso,"Marga Marga",Quilpue,Quilpue,-33.0488,-71.4412,1,"Biobio Chile",National,"On 19 October 2019, in Quilpue, Valparaiso region, Police Forces of Chile beat up and tortured a civilian arrested during a demonstration in the district. The victim required to use a diaper during the trial due to the severe consequences of his injuries.",0,1582839797,CHL
6936822,152,CHI915,915,"19 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Araucania,Cautin,Villarrica,Villarrica,-39.282,-72.2308,1,"El Austral Temuco",Subnational,"On 19 October 2019, in Villarrica, Araucania region, citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. [size=no report]",0,1582839938,CHL
7066360,152,CHI910,910,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Civilians (Chile)","Labour Group (Chile); Government of Chile (2018-)",7,57,"South America",Chile,Biobio,Concepcion,Tome,Tome,-36.6175,-72.9559,1,"Biobio Chile",Subnational,"On 19 October 2019, in Tome, Biobio region, demonstration called by students over a rise in the metro ticket turned in demonstrations over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. A group of rioters set on fire the municipality. [size=no report]",0,1587491658,CHL
7066363,152,CHI884,884,"19 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,,,0,50,"South America",Chile,Biobio,Biobio,"Los Angeles","Los Angeles",-37.4697,-72.3537,1,"Biobio Chile",Subnational,"On 19 October 2019, in Los Angeles, Biobio region, a demonstration called by students over a rise in the metro ticket turned in demonstrations over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. Several reports of violence have been described, including looting and arson attacks. [size=no report]",0,1587491658,CHL
6936831,152,CHI907,907,"19 October 2019",2019,1,Protests,"Excessive force against protesters","Protesters (Chile)",,6,"Police Forces of Chile (2018-)",,1,16,"South America",Chile,Araucania,Cautin,Temuco,Temuco,-38.7397,-72.5984,1,"El Austral Temuco",Subnational,"On 19 October 2019, in Temuco, Araucania region, hundreds of citizens protested over a general discontent with the government and against the emergency state that allowed military forces of Chile to patrol the streets of the country's capital. After the intervention of Police Forces of Chile, a person was severely injured by a pellet shot by state officers. [size=hundreds]",0,1582839938,CHL
6925828,152,CHI859,859,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)","Civilians (Chile); Labour Group (Chile)",1,15,"South America",Chile,Metropolitana,Santiago,"Santiago Centro",Santiago,-33.4569,-70.6483,1,"AFP; Biobio Chile",National-International,"On 18 October 2019, in Santiago, Metropolitan region, rioters destroyed metro stations during demonstrations against the increased of the metro rates. The demonstration, initially promoted by students, now included other citizens dissatisfied with the general increase of fares in other basic services in the country. Several arson attacks were registered along the city, rioters attacked and looted private businesses and small stores. Police attempted to disperse the group with tear gas and water hoses. 167 people were reported injured, among them 165 police officers, and 308 were arrested. [size=no report]",0,1582839777,CHL
6931479,152,CHI852,852,"18 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile)",6,,,0,60,"South America",Chile,Metropolitana,Cordillera,"Puente Alto","Puente Alto",-33.6183,-70.5899,1,"Biobio Chile",National,"On 18 October 2019, in Puente Alto, Metropolitan region, students and other citizens demonstrated over a rise in the price of the metro ticket. The students and protesters jumped turnstiles in the metro stations of the district. Several station had to close their entrances. There were no reports of violence by protesters. [size=no report]",0,1582839795,CHL
6931482,152,CHI854,854,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,"Quinta Normal","Quinta Normal",-33.4419,-70.679,1,"Biobio Chile",National,"On 18 October 2019, in Quinta Normal, Metropolitan region, demonstration called by students over a rise in the metro ticket turned in demonstrations over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. Rioters destroyed metro stations in the district. Police reported at least a total of 308 people arrested in the metropolitan area. [size=no report]",0,1582839795,CHL
6998834,152,CHI3472,3472,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)","Civilians (Chile); Government of Chile (2018-)",1,15,"South America",Chile,Metropolitana,Santiago,"Santiago Centro",Santiago,-33.4569,-70.6483,1,"La Tercera (Chile)",National,"On 18 October 2019, in Santiago (Metropolitana), a group of rioters set the La Granja Metro Station on fire. The event took place in the context of nationwide demonstrations against the Chilean government, whereby citizens demanded improvements in education, healthcare and pension policies, among other things. One suspect was arrested. [size=no report]",0,1585002578,CHL
6998842,152,CHI3471,3471,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)","Civilians (Chile); Government of Chile (2018-)",1,15,"South America",Chile,Metropolitana,Santiago,Macul,Macul,-33.4872,-70.5978,1,"La Tercera (Chile)",National,"On 18 October 2019, in Macul (Metropolitana), a group of rioters set the Pedreros Metro Station on fire. The event took place in the context of nationwide demonstrations against the Chilean government, whereby citizens demanded improvements in education, healthcare, and pension policies, among other things. One suspect was arrested. [size=no report]",0,1585002578,CHL
6931281,152,CHI855,855,"18 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Students (Chile)",6,,,0,60,"South America",Chile,Metropolitana,Santiago,Recoleta,Recoleta,-33.4064,-70.6395,1,"Biobio Chile",National,"On 18 October 2019, in Recoleta, Metropolitan region, students and other citizens demonstrated over a rise in the price of the metro ticket. The students and protesters jumped turnstiles in the metro stations of the district. Several station had to close their entrances. There were no reports of violence by protesters. [size=no report]",0,1582839795,CHL
6968677,152,CHI861,861,"18 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)","Health Workers (Colombia); Labour Group (Chile)",6,,,0,60,"South America",Chile,Valparaiso,Valparaiso,"Vina del Mar","Vina del Mar",-33.0246,-71.5518,1,"Soy Chile",National,"On 18 October 2019, in Vina del Mar, Valparaiso, workers and heatlh personnel of a local hospital staged a protest over the poor work conditions and the deterioration of the building facilities. [size=no report]",0,1582840374,CHL
6931822,152,CHI844,844,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)",,5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,"La Granja","La Granja",-33.5314,-70.6241,1,"Biobio Chile",National,"On 18 October 2019, in La Granja, Metropolitan region, demonstration called by students over a rise in the metro ticket turned in demonstrations over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. Rioters destroyed metro stations in the district. Police reported at least a total of 308 people arrested in the metropolitan area. [size=no report]",0,1582839796,CHL
6931834,152,CHI843,843,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,"La Florida","La Florida",-33.5324,-70.5748,1,"Biobio Chile",National,"On 18 October 2019, in La Florida, Metropolitan region, students and other citizens demonstrated over a rise in the price of the metro ticket. The students and other citizens jumped turnstiles in the metro stations of the district, while others sat near the tracks to stop the service. Clashes between police and rioters were reported, while groups of demonstrators vandalized some of the metro stations. [size=no report]",0,1582839796,CHL
6932106,152,CHI841,841,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,"Estacion Central","Estacion Central",-33.4546,-70.6823,1,"Biobio Chile",National,"On 18 October 2019, in Estacion Central, Metropolitan region, students and other citizens demonstrated over a rise in the price of the metro ticket. The students and other citizens jumped turnstiles in the metro stations of the district, while others sat near the tracks to stop the service. Clashes between police and rioters were reported, with police reportedly using guns against demonstrators. At least one person was reported injured. [size=no report]",0,1582839797,CHL
6931596,152,CHI851,851,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,Pudahuel,Pudahuel,-33.4412,-70.7612,1,"Biobio Chile",National,"On 18 October 2019, in Pudahuel, Metropolitan region, demonstration called by students over a rise in the metro ticket turned in demonstrations over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. Rioters destroyed metro stations in the district. Police reported at least a total of 308 people arrested in the metropolitan area. [size=no report]",0,1582839796,CHL
6931867,152,CHI846,846,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)",,1,15,"South America",Chile,Metropolitana,Santiago,"Lo Prado","Lo Prado",-33.4443,-70.7255,1,"Biobio Chile",National,"On 18 October 2019, in Lo Prado, Metropolitan region, demonstration called by students over a rise in the metro ticket turned in demonstrations over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. Rioters destroyed metro stations in the district. Police reported at least a total of 308 people arrested in the metropolitan area. [size=no report]",0,1582839796,CHL
6931870,152,CHI858,858,"18 October 2019",2019,2,Protests,"Peaceful protest","Protesters (Chile)","Fishermen (Chile)",6,,,0,60,"South America",Chile,Metropolitana,Santiago,"Santiago Centro",Santiago,-33.4569,-70.6483,1,"Biobio Chile",National,"As reported on 18 Jan 2019, in Santiago, Metropolitana, hundreds of fishermen protested in Paseo Bulnes over the presidential veto of the law on the cuttlefish. [size=hundreds]",0,1582839796,CHL
6931875,152,CHI849,849,"18 October 2019",2019,1,Riots,"Violent demonstration","Rioters (Chile)","Students (Chile)",5,"Police Forces of Chile (2018-)","Civilians (Chile); Labour Group (Chile)",1,15,"South America",Chile,Metropolitana,Santiago,Nunoa,Nunoa,-33.4474,-70.5828,1,"Biobio Chile",National,"On 18 October 2019, in Nunoa, Metropolitan region, demonstration called by students over a rise in the metro ticket turned in demonstrations over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. Rioters and Police Forces clashes in the streets of the district. Rioters destroyed private stores and other businesses. Police reported a total of 308 people arrested in the metropolitan area. [size=no report]",0,1582839796,CHL
6931365,152,CHI856,856,"18 October 2019",2019,1,Protests,"Peaceful protest","Protesters (Chile)",,6,,,0,60,"South America",Chile,Metropolitana,Santiago,"San Miguel","San Miguel",-33.4917,-70.6571,1,"Biobio Chile",National,"On 18 October 2019, in San Miguel, Metropolitan region, demonstrations over a rise in the metro ticket turned in protests over general discontent with the government. Groups of citizens took the streets demanding changes in the social and political system in the country. [size=no report]",0,1582839795,CHL
